LINK_ID	PARCEL_ID	DEED_ID
4876	4876	160038
4877	4877	160040
4878	4878	160040
4879	4879	160041
4880	4880	160045
4881	4881	160045
4882	4882	160045
4883	4883	160045
4884	4884	160045
4885	4885	160048
4886	4886	160049
4887	4887	160052
4888	4888	160053
4889	4889	160053
4890	4890	160053
4891	4891	160053
4892	4892	160054
4893	4893	160055
4894	4894	160059
4895	4895	160059
4896	4896	160060
4897	4897	160061
4898	4898	160062
4899	4899	160063
4900	4900	160064
4901	4901	160064
4902	4902	160066
4903	4903	160066
4904	4904	160068
4905	4905	160069
4906	4906	160070
4907	4907	160070
4908	4908	160071
4909	4909	160074
4910	4910	160084
4911	4911	160085
4912	4912	160086
4913	4913	160087
4914	4914	160089
4915	4915	160090
4916	4916	160092
4917	4917	160093
4918	4918	160094
4919	4919	160094
4920	4920	160094
4921	4921	160094
4922	4922	160095
4923	4923	160098
4924	4924	160099
4925	4925	160100
4926	4926	160101
4927	4927	160105
4928	4928	160105
4929	4929	160106
4930	4930	160106
4931	4931	160107
4932	4932	160108
4933	4933	160109
4934	4934	160110
4935	4935	160111
4936	4936	160113
4937	4937	160114
4938	4938	160116
4939	4939	160119
4940	4940	160120
4941	4941	160121
4942	4942	160122
4943	4943	160123
4944	4944	160124
4945	4945	160127
4946	4946	160128
4947	4947	160129
4948	4948	160130
4949	4949	160132
4950	4950	160135
4951	4951	160137
4952	4952	160139
4953	4953	160140
4954	4954	160141
4955	4955	160141
4956	4956	160142
4957	4957	160143
4958	4958	160145
4959	4959	160146
4960	4960	160147
4961	4961	160149
4962	4962	160150
4963	4963	160151
4964	4964	160152
4965	4965	160154
4966	4966	160157
4967	4967	160158
4968	4968	160159
4969	4969	160159
4970	4970	160160
4971	4971	160161
4972	4972	160164
4973	4973	160165
4974	4974	160165
4975	4975	160168
4976	4976	160169
4977	4977	160170
4978	4978	160175
4979	4979	160176
4980	4980	160177
4981	4981	160177
4982	4982	160178
4983	4983	160179
4984	4984	160180
4985	4985	160183
4986	4986	160187
4987	4987	160188
4988	4988	160189
4989	4989	160191
4990	4990	160192
4991	4991	160193
4992	4992	160196
4993	4993	160197
4994	4994	160198
4995	4995	160200
4996	4996	160201
4997	4997	160203
4998	4998	160203
4999	4999	160203
5000	5000	160203
5001	5001	160204
5002	5002	160204
5003	5003	160206
5004	5004	160207
5005	5005	160209
5006	5006	160210
5007	5007	160211
5008	5008	160213
5009	5009	160214
5010	5010	160216
5011	5011	160217
5012	5012	160219
5013	5013	160221
5014	5014	160224
5015	5015	160226
5016	5016	160227
5017	5017	160227
5018	5018	160228
5019	5019	160230
5020	5020	160231
5021	5021	160236
5022	5022	160237
5023	5023	160238
5024	5024	160239
5025	5025	160240
5026	5026	160241
5027	5027	160241
5028	5028	160241
5029	5029	160241
5030	5030	160241
5031	5031	160241
5032	5032	160242
5033	5033	160245
5034	5034	160245
5035	5035	160245
5036	5036	160245
5037	5037	160249
5038	5038	160249
5039	5039	160250
5040	5040	160251
5041	5041	160252
5042	5042	160255
5043	5043	160255
5044	5044	160255
5045	5045	160256
5046	5046	160257
5047	5047	160258
5048	5048	160259
5049	5049	160260
5050	5050	160261
5051	5051	160263
5052	5052	160266
5053	5053	160267
5054	5054	160269
5055	5055	160270
5056	5056	160271
5057	5057	160277
5058	5058	160278
5059	5059	160279
5060	5060	160281
5061	5061	160282
5062	5062	160283
5063	5063	160283
5064	5064	160284
5065	5065	160285
5066	5066	160286
5067	5067	160288
5068	5068	160288
5069	5069	160289
5070	5070	160290
5071	5071	160290
5072	5072	160291
5073	5073	160291
5074	5074	160292
5075	5075	160292
5076	5076	160293
5077	5077	160294
5078	5078	160294
5079	5079	160295
5080	5080	160296
5081	5081	160296
5082	5082	160297
5083	5083	160298
5084	5084	160299
5085	5085	160301
5086	5086	160301
5087	5087	160302
5088	5088	160305
5089	5089	160306
5090	5090	160307
5091	5091	160307
5092	5092	160308
5093	5093	160309
5094	5094	160310
5095	5095	160311
5096	5096	160312
5097	5097	160313
5098	5098	160314
5099	5099	160315
5100	5100	160317
5101	5101	160318
5102	5102	160323
5103	5103	160324
5104	5104	160324
5105	5105	160326
5106	5106	160327
5107	5107	160328
5108	5108	160329
5109	5109	160330
5110	5110	160331
5111	5111	160332
5112	5112	160333
5113	5113	160334
5114	5114	160334
5115	5115	160334
5116	5116	160334
5117	5117	160334
5118	5118	160336
5119	5119	160337
5120	5120	160338
5121	5121	160339
5122	5122	160341
5123	5123	160342
5124	5124	160343
5125	5125	160344
5126	5126	160345
5127	5127	160346
5128	5128	160347
5129	5129	160348
5130	5130	160350
5131	5131	160351
5132	5132	160352
5133	5133	160353
5134	5134	160354
5135	5135	160355
5136	5136	160356
5137	5137	160357
5138	5138	160360
5139	5139	160361
5140	5140	160362
5141	5141	160364
5142	5142	160366
5143	5143	160367
5144	5144	160368
5145	5145	160368
5146	5146	160368
5147	5147	160369
5148	5148	160370
5149	5149	160370
5150	5150	160370
5151	5151	160372
5152	5152	160373
5153	5153	160374
5154	5154	160374
5155	5155	160374
5156	5156	160374
5157	5157	160374
5158	5158	160375
5159	5159	160375
5160	5160	160376
5161	5161	160376
5162	5162	160377
5163	5163	160378
5164	5164	160379
5165	5165	160381
5166	5166	160382
5167	5167	160383
5168	5168	160384
5169	5169	160386
5170	5170	160387
5171	5171	160387
5172	5172	160387
5173	5173	160387
5174	5174	160387
5175	5175	160389
5176	5176	160391
5177	5177	160392
5178	5178	160392
5179	5179	160395
5180	5180	160395
5181	5181	160395
5182	5182	160395
5183	5183	160395
5184	5184	160399
5185	5185	160400
5186	5186	160401
5187	5187	160402
5188	5188	160403
5189	5189	160406
5190	5190	160407
5191	5191	160408
5192	5192	160410
5193	5193	160411
5194	5194	160414
5195	5195	160415
5196	5196	160417
5197	5197	160419
5198	5198	160420
5199	5199	160420
5200	5200	160420
5201	5201	160420
5202	5202	160420
5203	5203	160421
5204	5204	160422
5205	5205	160422
5206	5206	160422
5207	5207	160423
5208	5208	160425
5209	5209	160427
5210	5210	160427
5211	5211	160428
5212	5212	160429
5213	5213	160430
5214	5214	160431
5215	5215	160432
5216	5216	160434
5217	5217	160435
5218	5218	160437
5219	5219	160438
5220	5220	160439
5221	5221	160441
5222	5222	160446
5223	5223	160446
5224	5224	160448
5225	5225	160448
5226	5226	160449
5227	5227	160450
5228	5228	160452
5229	5229	160454
5230	5230	160455
5231	5231	160457
5232	5232	160457
5233	5233	160459
5234	5234	160462
5235	5235	160462
5236	5236	160468
5237	5237	160470
5238	5238	160470
5239	5239	160471
5240	5240	160471
5241	5241	160472
5242	5242	160473
5243	5243	160473
5244	5244	160475
5245	5245	160475
5246	5246	160476
5247	5247	160479
5248	5248	160482
5249	5249	160484
5250	5250	160485
5251	5251	160486
5252	5252	160489
5253	5253	160490
5254	5254	160490
5255	5255	160493
5256	5256	160494
5257	5257	160495
5258	5258	160496
5259	5259	160497
5260	5260	160497
5261	5261	160498
5262	5262	160500
5263	5263	160501
5264	5264	160502
5265	5265	160502
5266	5266	160503
5267	5267	160505
5268	5268	160505
5269	5269	160506
5270	5270	160507
5271	5271	160508
5272	5272	160510
5273	5273	160511
5274	5274	160512
5275	5275	160514
5276	5276	160515
5277	5277	160515
5278	5278	160515
5279	5279	160515
5280	5280	160515
5281	5281	160515
5282	5282	160515
5283	5283	160515
5284	5284	160515
5285	5285	160515
5286	5286	160515
5287	5287	160515
5288	5288	160515
5289	5289	160515
5290	5290	160515
5291	5291	160515
5292	5292	160515
5293	5293	160515
5294	5294	160515
5295	5295	160515
5296	5296	160516
5297	5297	160517
5298	5298	160519
5299	5299	160519
5300	5300	160519
5301	5301	160519
5302	5302	160519
5303	5303	160519
5304	5304	160520
5305	5305	160520
5306	5306	160520
5307	5307	160521
5308	5308	160521
5309	5309	160521
5310	5310	160521
5311	5311	160521
5312	5312	160521
5313	5313	160521
5314	5314	160521
5315	5315	160521
5316	5316	160521
5317	5317	160521
5318	5318	160521
5319	5319	160521
5320	5320	160521
5321	5321	160521
5322	5322	160521
5323	5323	160521
5324	5324	160521
5325	5325	160521
5326	5326	160521
5327	5327	160521
5328	5328	160521
5329	5329	160521
5330	5330	160521
5331	5331	160521
5332	5332	160521
5333	5333	160521
5334	5334	160521
5335	5335	160521
5336	5336	160521
5337	5337	160521
5338	5338	160521
5339	5339	160521
5340	5340	160521
5341	5341	160521
5342	5342	160521
5343	5343	160522
5344	5344	160522
5345	5345	160522
5346	5346	160522
5347	5347	160522
5348	5348	160523
5349	5349	160524
5350	5350	160525
5351	5351	160525
5352	5352	160525
5353	5353	160525
5354	5354	160525
5355	5355	160525
5356	5356	160526
5357	5357	160527
5358	5358	160527
5359	5359	160527
5360	5360	160527
5361	5361	160527
5362	5362	160527
5363	5363	160527
5364	5364	160528
5365	5365	160530
5366	5366	160530
5367	5367	160530
5368	5368	160530
5369	5369	160530
5370	5370	160530
5371	5371	160530
5372	5372	160530
5373	5373	160530
5374	5374	160530
5375	5375	160530
5376	5376	160530
5377	5377	160530
5378	5378	160530
5379	5379	160530
5380	5380	160530
5381	5381	160530
5382	5382	160530
5383	5383	160530
5384	5384	160530
5385	5385	160530
5386	5386	160530
5387	5387	160530
5388	5388	160530
5389	5389	160530
5390	5390	160530
5391	5391	160530
5392	5392	160530
5393	5393	160530
5394	5394	160530
5395	5395	160530
5396	5396	160530
5397	5397	160530
5398	5398	160530
5399	5399	160530
5400	5400	160530
5401	5401	160530
5402	5402	160532
5403	5403	160532
5404	5404	160533
5405	5405	160534
5406	5406	160537
5407	5407	160539
5408	5408	160540
5409	5409	160540
5410	5410	160542
5411	5411	160542
5412	5412	160543
5413	5413	160545
5414	5414	160548
5415	5415	160548
5416	5416	160549
5417	5417	160550
5418	5418	160551
5419	5419	160554
5420	5420	160554
5421	5421	160554
5422	5422	160554
5423	5423	160554
5424	5424	160555
5425	5425	160556
5426	5426	160557
5427	5427	160559
5428	5428	160560
5429	5429	160561
5430	5430	160563
5431	5431	160564
5432	5432	160565
5433	5433	160566
5434	5434	160567
5435	5435	160568
5436	5436	160569
5437	5437	160571
5438	5438	160572
5439	5439	160573
5440	5440	160574
5441	5441	160575
5442	5442	160579
5443	5443	160580
5444	5444	160581
5445	5445	160582
5446	5446	160583
5447	5447	160584
5448	5448	160585
5449	5449	160586
5450	5450	160589
5451	5451	160590
5452	5452	160591
5453	5453	160592
5454	5454	160593
5455	5455	160594
5456	5456	160595
5457	5457	160596
5458	5458	160597
5459	5459	160600
5460	5460	160601
5461	5461	160603
5462	5462	170001
5463	5463	170002
5464	5464	170003
5465	5465	170007
5466	5466	170008
5467	5467	170009
5468	5468	170012
5469	5469	170013
5470	5470	170016
5471	5471	170017
5472	5472	170020
5473	5473	170023
5474	5474	170023
5475	5475	170025
5476	5476	170027
5477	5477	170028
5478	5478	170029
5479	5479	170030
5480	5480	170031
5481	5481	170031
5482	5482	170031
5483	5483	170031
5484	5484	170032
5485	5485	170032
5486	5486	170033
5487	5487	170035
5488	5488	170036
5489	5489	170037
5490	5490	170038
5491	5491	170039
5492	5492	170040
5493	5493	170041
5494	5494	170042
5495	5495	170045
5496	5496	170046
5497	5497	170048
5498	5498	170050
5499	5499	170051
5500	5500	170052
5501	5501	170054
5502	5502	170055
5503	5503	170056
5504	5504	170057
5505	5505	170062
5506	5506	170063
5507	5507	170064
5508	5508	170066
5509	5509	170066
5510	5510	170066
5511	5511	170068
5512	5512	170068
5513	5513	170068
5514	5514	170068
5515	5515	170068
5516	5516	170068
5517	5517	170069
5518	5518	170070
5519	5519	170071
5520	5520	170072
5521	5521	170073
5522	5522	170076
5523	5523	170076
5524	5524	170077
5525	5525	170077
5526	5526	170077
5527	5527	170079
5528	5528	170081
5529	5529	170082
5530	5530	170083
5531	5531	170085
5532	5532	170086
5533	5533	170088
5534	5534	170089
5535	5535	170091
5536	5536	170093
5537	5537	170093
5538	5538	170094
5539	5539	170095
5540	5540	170096
5541	5541	170097
5542	5542	170099
5543	5543	170101
5544	5544	170103
5545	5545	170105
5546	5546	170106
5547	5547	170108
5548	5548	170109
5549	5549	170110
5550	5550	170111
5551	5551	170112
5552	5552	170114
5553	5553	170114
5554	5554	170115
5555	5555	170115
5556	5556	170116
5557	5557	170117
5558	5558	170118
5559	5559	170119
5560	5560	170120
5561	5561	170122
5562	5562	170123
5563	5563	170124
5564	5564	170125
5565	5565	170127
5566	5566	170128
5567	5567	170129
5568	5568	170131
5569	5569	170131
5570	5570	170133
5571	5571	170135
5572	5572	170136
5573	5573	170139
5574	5574	170140
5575	5575	170141
5576	5576	170143
5577	5577	170144
5578	5578	170146
5579	5579	170147
5580	5580	170148
5581	5581	170149
5582	5582	170150
5583	5583	170151
5584	5584	170152
5585	5585	170153
5586	5586	170157
5587	5587	170158
5588	5588	170159
5589	5589	170160
5590	5590	170161
5591	5591	170162
5592	5592	170165
5593	5593	170165
5594	5594	170165
5595	5595	170165
5596	5596	170166
5597	5597	170166
5598	5598	170167
5599	5599	170167
5600	5600	170168
5601	5601	170168
5602	5602	170169
5603	5603	170170
5604	5604	170172
5605	5605	170172
5606	5606	170173
5607	5607	170176
5608	5608	170178
5609	5609	170178
5610	5610	170179
5611	5611	170180
5612	5612	170181
5613	5613	170184
5614	5614	170185
5615	5615	170186
5616	5616	170186
5617	5617	170188
5618	5618	170188
5619	5619	170189
5620	5620	170189
5621	5621	170191
5622	5622	170192
5623	5623	170193
5624	5624	170195
5625	5625	170195
5626	5626	170196
5627	5627	170196
5628	5628	170197
5629	5629	170199
5630	5630	170199
5631	5631	170201
5632	5632	170202
5633	5633	170203
5634	5634	170204
5635	5635	170205
5636	5636	170206
5637	5637	170207
5638	5638	170208
5639	5639	170208
5640	5640	170208
5641	5641	170209
5642	5642	170209
5643	5643	170209
5644	5644	170210
5645	5645	170210
5646	5646	170211
5647	5647	170211
5648	5648	170212
5649	5649	170214
5650	5650	170215
5651	5651	170216
5652	5652	170218
5653	5653	170221
5654	5654	170223
5655	5655	170225
5656	5656	170226
5657	5657	170227
5658	5658	170228
5659	5659	170229
5660	5660	170230
5661	5661	170230
5662	5662	170233
5663	5663	170236
5664	5664	170237
5665	5665	170239
5666	5666	170240
5667	5667	170243
5668	5668	170244
5669	5669	170245
5670	5670	170248
5671	5671	170249
5672	5672	170249
5673	5673	170250
5674	5674	170253
5675	5675	170253
5676	5676	170254
5677	5677	170255
5678	5678	170255
5679	5679	170255
5680	5680	170256
5681	5681	170257
5682	5682	170258
5683	5683	170259
5684	5684	170260
5685	5685	170261
5686	5686	170262
5687	5687	170263
5688	5688	170265
5689	5689	170266
5690	5690	170266
5691	5691	170266
5692	5692	170267
5693	5693	170267
5694	5694	170267
5695	5695	170267
5696	5696	170267
5697	5697	170267
5698	5698	170267
5699	5699	170268
5700	5700	170268
5701	5701	170270
5702	5702	170270
5703	5703	170271
5704	5704	170273
5705	5705	170274
5706	5706	170275
5707	5707	170279
5708	5708	170280
5709	5709	170280
5710	5710	170286
5711	5711	170288
5712	5712	170290
5713	5713	170291
5714	5714	170292
5715	5715	170292
5716	5716	170293
5717	5717	170297
5718	5718	170300
5719	5719	170303
5720	5720	170304
5721	5721	170305
5722	5722	170306
5723	5723	170307
5724	5724	170308
5725	5725	170312
5726	5726	170313
5727	5727	170315
5728	5728	170316
5729	5729	170317
5730	5730	170318
5731	5731	170319
5732	5732	170321
5733	5733	170322
5734	5734	170323
5735	5735	170324
5736	5736	170325
5737	5737	170326
5738	5738	170329
5739	5739	170330
5740	5740	170332
5741	5741	170334
5742	5742	170334
5743	5743	170336
5744	5744	170338
5745	5745	170339
5746	5746	170340
5747	5747	170341
5748	5748	170342
5749	5749	170343
5750	5750	170344
5751	5751	170346
5752	5752	170350
5753	5753	170351
5754	5754	170352
5755	5755	170352
5756	5756	170352
5757	5757	170352
5758	5758	170354
5759	5759	170354
5760	5760	170354
5761	5761	170354
5762	5762	170355
5763	5763	170356
5764	5764	170357
5765	5765	170357
5766	5766	170357
5767	5767	170357
5768	5768	170358
5769	5769	170359
5770	5770	170359
5771	5771	170359
5772	5772	170359
5773	5773	170361
5774	5774	170362
5775	5775	170363
5776	5776	170365
5777	5777	170366
5778	5778	170368
5779	5779	170369
5780	5780	170370
5781	5781	170371
5782	5782	170372
5783	5783	170372
5784	5784	170372
5785	5785	170372
5786	5786	170374
5787	5787	170375
5788	5788	170376
5789	5789	170377
5790	5790	170378
5791	5791	170379
5792	5792	170380
5793	5793	170381
5794	5794	170382
5795	5795	170383
5796	5796	170383
5797	5797	170383
5798	5798	170384
5799	5799	170384
5800	5800	170384
5801	5801	170385
5802	5802	170387
5803	5803	170388
5804	5804	170389
5805	5805	170390
5806	5806	170391
5807	5807	170392
5808	5808	170393
5809	5809	170394
5810	5810	170395
5811	5811	170397
5812	5812	170399
5813	5813	170400
5814	5814	170400
5815	5815	170400
5816	5816	170401
5817	5817	170403
5818	5818	170405
5819	5819	170409
5820	5820	170410
5821	5821	170410
5822	5822	170410
5823	5823	170410
5824	5824	170410
5825	5825	170410
5826	5826	170410
5827	5827	170410
5828	5828	170410
5829	5829	170410
5830	5830	170411
5831	5831	170411
5832	5832	170413
5833	5833	170415
5834	5834	170415
5835	5835	170416
5836	5836	170417
5837	5837	170418
5838	5838	170419
5839	5839	170420
5840	5840	170420
5841	5841	170421
5842	5842	170423
5843	5843	170424
5844	5844	170424
5845	5845	170424
5846	5846	170424
5847	5847	170427
5848	5848	170427
5849	5849	170427
5850	5850	170427
5851	5851	170427
5852	5852	170427
5853	5853	170427
5854	5854	170427
5855	5855	170427
5856	5856	170427
5857	5857	170427
5858	5858	170427
5859	5859	170427
5860	5860	170427
5861	5861	170427
5862	5862	170427
5863	5863	170427
5864	5864	170428
5865	5865	170430
5866	5866	170431
5867	5867	170432
5868	5868	170433
5869	5869	170436
5870	5870	170439
5871	5871	170440
5872	5872	170443
5873	5873	170443
5874	5874	170445
5875	5875	170448
5876	5876	170449
5877	5877	170450
5878	5878	170451
5879	5879	170452
5880	5880	170452
5881	5881	170453
5882	5882	170455
5883	5883	170457
5884	5884	170458
5885	5885	170458
5886	5886	170458
5887	5887	170458
5888	5888	170458
5889	5889	170458
5890	5890	170458
5891	5891	170458
5892	5892	170460
5893	5893	170461
5894	5894	170461
5895	5895	170463
5896	5896	170466
5897	5897	170467
5898	5898	170468
5899	5899	170469
5900	5900	170471
5901	5901	170472
5902	5902	170473
5903	5903	170474
5904	5904	170475
5905	5905	170476
5906	5906	170476
5907	5907	170476
5908	5908	170477
5909	5909	170478
5910	5910	170480
5911	5911	170481
5912	5912	170482
5913	5913	170484
5914	5914	170484
5915	5915	170484
5916	5916	170485
5917	5917	170486
5918	5918	170488
5919	5919	170490
5920	5920	170493
5921	5921	170495
5922	5922	170496
5923	5923	170497
5924	5924	170498
5925	5925	170502
5926	5926	170503
5927	5927	170504
5928	5928	170505
5929	5929	170506
5930	5930	170507
5931	5931	170508
5932	5932	170509
5933	5933	170510
5934	5934	170511
5935	5935	170511
5936	5936	170511
5937	5937	170511
5938	5938	170511
5939	5939	170511
5940	5940	170511
5941	5941	170512
5942	5942	170513
5943	5943	170514
5944	5944	170516
5945	5945	170516
5946	5946	170517
5947	5947	170517
5948	5948	170517
5949	5949	170517
5950	5950	170518
5951	5951	170519
5952	5952	170520
5953	5953	170520
5954	5954	170520
5955	5955	170521
5956	5956	170522
5957	5957	170523
5958	5958	170524
5959	5959	170525
5960	5960	170526
5961	5961	170527
5962	5962	170528
5963	5963	170529
5964	5964	170530
5965	5965	170531
5966	5966	170533
5967	5967	170534
5968	5968	170536
5969	5969	170537
5970	5970	170537
5971	5971	170539
5972	5972	170540
5973	5973	170541
5974	5974	170543
5975	5975	170544
5976	5976	170545
5977	5977	170545
5978	5978	170546
5979	5979	170547
5980	5980	170548
5981	5981	170550
5982	5982	170551
5983	5983	170552
5984	5984	170552
5985	5985	170556
5986	5986	170557
5987	5987	170558
5988	5988	170560
5989	5989	170561
5990	5990	170561
5991	5991	170562
5992	5992	170563
5993	5993	170566
5994	5994	170568
5995	5995	170569
5996	5996	170570
5997	5997	170571
5998	5998	170571
5999	5999	170572
6000	6000	170573
6001	6001	170574
6002	6002	170574
6003	6003	170574
6004	6004	170574
6005	6005	170575
6006	6006	170577
6007	6007	170578
6008	6008	170579
6009	6009	170579
6010	6010	170579
6011	6011	170580
6012	6012	170581
6013	6013	170583
6014	6014	170583
6015	6015	170583
6016	6016	170584
6017	6017	170584
6018	6018	170585
6019	6019	170586
6020	6020	170588
6021	6021	170589
6022	6022	170590
6023	6023	170590
6024	6024	170590
6025	6025	170591
6026	6026	170591
6027	6027	170591
6028	6028	170593
6029	6029	170593
6030	6030	170593
6031	6031	170596
6032	6032	170597
6033	6033	170598
6034	6034	170598
6035	6035	170598
6036	6036	170599
6037	6037	170600
6038	6038	170602
6039	6039	170604
6040	6040	170605
6041	6041	170606
6042	6042	170607
6043	6043	170608
6044	6044	170609
6045	6045	170610
6046	6046	170611
6047	6047	170612
6048	6048	170613
6049	6049	170613
6050	6050	170614
6051	6051	170615
6052	6052	170617
6053	6053	170619
6054	6054	170621
6055	6055	170622
6056	6056	170625
6057	6057	170626
6058	6058	170627
6059	6059	170631
6060	6060	170632
6061	6061	170634
6062	6062	170636
6063	6063	170637
6064	6064	170638
6065	6065	170639
6066	6066	170640
6067	6067	170641
6068	6068	190001
6069	6069	190002
6070	6070	190004
6071	6071	190005
6072	6072	190006
6073	6073	190007
6074	6074	190008
6075	6075	190009
6076	6076	190010
6077	6077	190010
6078	6078	190010
6079	6079	190011
6080	6080	190013
6081	6081	190013
6082	6082	190013
6083	6083	190014
6084	6084	190016
6085	6085	190018
6086	6086	190019
6087	6087	190020
6088	6088	190021
6089	6089	190022
6090	6090	190023
6091	6091	190026
6092	6092	190027
6093	6093	190028
6094	6094	190028
6095	6095	190029
6096	6096	190030
6097	6097	190031
6098	6098	190031
6099	6099	190031
6100	6100	190033
6101	6101	190034
6102	6102	190034
6103	6103	190035
6104	6104	190035
6105	6105	190035
6106	6106	190035
6107	6107	190035
6108	6108	190035
6109	6109	190037
6110	6110	190037
6111	6111	190037
6112	6112	190037
6113	6113	190039
6114	6114	190040
6115	6115	190041
6116	6116	190043
6117	6117	190044
6118	6118	190045
6119	6119	190046
6120	6120	190047
6121	6121	190047
6122	6122	190049
6123	6123	190051
6124	6124	190053
6125	6125	190055
6126	6126	190055
6127	6127	190055
6128	6128	190056
6129	6129	190058
6130	6130	190059
6131	6131	190062
6132	6132	190063
6133	6133	190064
6134	6134	190068
6135	6135	190069
6136	6136	190070
6137	6137	190071
6138	6138	190071
6139	6139	190075
6140	6140	190075
6141	6141	190076
6142	6142	190076
6143	6143	190076
6144	6144	190077
6145	6145	190078
6146	6146	190084
6147	6147	190085
6148	6148	190086
6149	6149	190088
6150	6150	190091
6151	6151	190095
6152	6152	190096
6153	6153	190098
6154	6154	190100
6155	6155	190108
6156	6156	190111
6157	6157	190112
6158	6158	190117
6159	6159	190120
6160	6160	190124
6161	6161	190124
6162	6162	190124
6163	6163	190124
6164	6164	190124
6165	6165	190124
6166	6166	190128
6167	6167	190129
6168	6168	190130
6169	6169	190130
6170	6170	190132
6171	6171	190133
6172	6172	190135
6173	6173	190137
6174	6174	190138
6175	6175	190140
6176	6176	190141
6177	6177	190143
6178	6178	190144
6179	6179	190147
6180	6180	190149
6181	6181	190153
6182	6182	190153
6183	6183	190159
6184	6184	190161
6185	6185	190162
6186	6186	190167
6187	6187	190167
6188	6188	190170
6189	6189	190171
6190	6190	190174
6191	6191	190175
6192	6192	190179
6193	6193	190180
6194	6194	190183
6195	6195	190184
6196	6196	190193
6197	6197	190195
6198	6198	190196
6199	6199	190199
6200	6200	190201
6201	6201	190202
6202	6202	190204
6203	6203	190209
6204	6204	190211
6205	6205	190212
6206	6206	190213
6207	6207	190215
6208	6208	190223
6209	6209	190225
6210	6210	190227
6211	6211	190228
6212	6212	190228
6213	6213	190228
6214	6214	190230
6215	6215	190231
6216	6216	190235
6217	6217	190239
6218	6218	190240
6219	6219	190243
6220	6220	190243
6221	6221	190247
6222	6222	190251
6223	6223	190254
6224	6224	190255
6225	6225	190256
6226	6226	190258
6227	6227	190259
6228	6228	190263
6229	6229	190263
6230	6230	190269
6231	6231	190271
6232	6232	190272
6233	6233	190275
6234	6234	190276
6235	6235	190276
6236	6236	190276
6237	6237	190276
6238	6238	190276
6239	6239	190276
6240	6240	190277
6241	6241	190281
6242	6242	190282
6243	6243	190284
6244	6244	190285
6245	6245	190289
6246	6246	190294
6247	6247	190295
6248	6248	190296
6249	6249	190296
6250	6250	190297
6251	6251	190302
6252	6252	190304
6253	6253	190305
6254	6254	190306
6255	6255	190307
6256	6256	190309
6257	6257	190310
6258	6258	190312
6259	6259	190315
6260	6260	190319
6261	6261	190321
6262	6262	190321
6263	6263	190321
6264	6264	190321
6265	6265	190322
6266	6266	190323
6267	6267	190323
6268	6268	190324
6269	6269	190326
6270	6270	190329
6271	6271	190329
6272	6272	190330
6273	6273	190332
6274	6274	190335
6275	6275	190337
6276	6276	190339
6277	6277	190340
6278	6278	190340
6279	6279	190343
6280	6280	190344
6281	6281	190345
6282	6282	190348
6283	6283	190350
6284	6284	190351
6285	6285	190356
6286	6286	190360
6287	6287	190361
6288	6288	190361
6289	6289	190365
6290	6290	190366
6291	6291	190367
6292	6292	190370
6293	6293	190372
6294	6294	190373
6295	6295	190377
6296	6296	190379
6297	6297	190381
6298	6298	190382
6299	6299	190383
6300	6300	190384
6301	6301	190386
6302	6302	190387
6303	6303	190387
6304	6304	190388
6305	6305	190388
6306	6306	190389
6307	6307	190392
6308	6308	190393
6309	6309	190395
6310	6310	190396
6311	6311	190397
6312	6312	190398
6313	6313	190399
6314	6314	190401
6315	6315	190403
6316	6316	190404
6317	6317	190407
6318	6318	190408
6319	6319	190410
6320	6320	190412
6321	6321	190412
6322	6322	190416
6323	6323	190417
6324	6324	190417
6325	6325	190417
6326	6326	190417
6327	6327	190417
6328	6328	190417
6329	6329	190417
6330	6330	190417
6331	6331	190424
6332	6332	190430
6333	6333	190432
6334	6334	190432
6335	6335	190438
6336	6336	190438
6337	6337	190438
6338	6338	190440
6339	6339	190447
6340	6340	190450
6341	6341	190464
6342	6342	190466
6343	6343	190467
6344	6344	190468
6345	6345	190469
6346	6346	190470
6347	6347	190472
6348	6348	190475
6349	6349	190477
6350	6350	190481
6351	6351	190483
6352	6352	190483
6353	6353	190484
6354	6354	190486
6355	6355	190487
6356	6356	190488
6357	6357	190488
6358	6358	190488
6359	6359	190492
6360	6360	190494
6361	6361	190495
6362	6362	190495
6363	6363	190495
6364	6364	190495
6365	6365	190495
6366	6366	190495
6367	6367	190495
6368	6368	190495
6369	6369	190495
6370	6370	190495
6371	6371	190496
6372	6372	190496
6373	6373	190496
6374	6374	190496
6375	6375	190496
6376	6376	190496
6377	6377	190496
6378	6378	190496
6379	6379	190496
6380	6380	190497
6381	6381	190499
6382	6382	190501
6383	6383	190504
6384	6384	190505
6385	6385	190505
6386	6386	190507
6387	6387	190518
6388	6388	190519
6389	6389	190520
6390	6390	190521
6391	6391	190521
6392	6392	190521
6393	6393	190521
6394	6394	190524
6395	6395	190527
6396	6396	190527
6397	6397	190527
6398	6398	190528
6399	6399	190529
6400	6400	190533
6401	6401	190533
6402	6402	190534
6403	6403	190537
6404	6404	190538
6405	6405	190541
6406	6406	190541
6407	6407	190542
6408	6408	190543
6409	6409	190543
6410	6410	190543
6411	6411	190543
6412	6412	190551
6413	6413	190553
6414	6414	190556
6415	6415	190560
6416	6416	190563
6417	6417	190563
6418	6418	190563
6419	6419	190563
6420	6420	190566
6421	6421	190567
6422	6422	190568
6423	6423	190570
6424	6424	190573
6425	6425	190575
6426	6426	190575
6427	6427	190582
6428	6428	190583
